ae,checkpoint,month,t_start,lead_index,lead_min,position_in_block,latent_block,domain,n,sum_obs_rr,sum_rec_rr,sum_err_rr,sum_abs_rr,sum_err_norm,sum_abs_norm
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475632,18,95,2,4,radclim_valid,322913,116185.89721679688,109738.67646050453,-6447.220756292343,27852.428850837052,79.23447116556054,4919.657272075638
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475632,19,100,3,4,belgium,30665,54631.705078125,48811.0977139771,-5820.6073641479015,11485.375656761229,-178.58792202426412,839.9137987371796
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475632,19,100,3,4,radclim_valid,322888,143427.07876586914,128839.1000013724,-14587.978764496744,29751.021275140345,-1157.5622281169926,4957.2922012300405
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,0,5,0,0,belgium,30665,25584.864318847656,23898.29914584756,-1686.5651730000973,4591.448944762349,-42.34353318857029,643.9560790485702
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,0,5,0,0,radclim_valid,322584,105012.06674194336,100963.04465466365,-4049.022087279707,24084.539564538747,235.91876765707275,3743.6873570544994
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,1,10,1,0,belgium,30665,21258.586883544922,19128.20463526249,-2130.3822482824326,3919.913445658982,-154.2621273007826,612.967327189981
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,1,10,1,0,radclim_valid,322712,108988.29330444336,97677.35190187395,-11310.941402569413,22006.353984825313,-804.6457526726881,3384.6618080191547
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,2,15,2,0,belgium,30665,17823.653411865234,16219.993145883083,-1603.660265982151,3615.0958091691136,-129.9115045928047,613.8392457129085
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,2,15,2,0,radclim_valid,322693,108953.47402954102,101373.58301946893,-7579.891010072082,26887.87759238109,-360.56415390528855,3844.3198228176625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,3,20,3,0,belgium,30665,15798.42431640625,13864.187778327614,-1934.236538078636,3046.5940873660147,-221.7542703259678,585.8314329482091
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,3,20,3,0,radclim_valid,322662,105386.66519165039,92252.44836471602,-13134.216826934367,22199.302994858474,-1244.648986889617,3511.691268333452
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,4,25,0,1,belgium,30665,13599.202453613281,12112.029207862914,-1487.1732457503676,3022.0749714672565,-216.11756640848762,608.1711848155974
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,4,25,0,1,radclim_valid,322410,94363.95541381836,85298.75461016223,-9065.200803656131,24421.98424428329,-895.8797192894126,3717.1587036560377
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,5,30,1,1,belgium,30665,11396.991424560547,9883.009555973113,-1513.9818685874343,2283.3525328710675,-223.04885217538686,526.7105563073128
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,5,30,1,1,radclim_valid,322658,90971.88412475586,78061.69841954112,-12910.185705214739,20098.590270258486,-1312.6178041135136,3278.0401367606537
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,6,35,2,1,belgium,30665,9305.022644042969,8625.86474129185,-679.157902751118,2135.3634987659752,-120.50820633437252,499.0093048270792
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,6,35,2,1,radclim_valid,322326,86410.92398071289,80437.2931765914,-5973.630804121494,23081.53621367365,-410.00311963423155,3639.4577964625787
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,7,40,3,1,belgium,30665,7892.437286376953,6969.542505893856,-922.8947804830968,1590.2386339642107,-173.39158066466916,462.24481859616935
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,7,40,3,1,radclim_valid,322739,86444.24548339844,75150.94582955167,-11293.29965384677,18676.060229364783,-1229.2456985143072,3252.9440845665813
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,8,45,0,2,belgium,30665,6549.9429931640625,6125.127287779003,-424.8157053850591,1693.4050824977458,-129.93236402154434,468.4859909021179
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,8,45,0,2,radclim_valid,322294,82145.39462280273,74654.56282507256,-7490.831797730178,21963.05107058212,-764.3262978003186,3527.9922551845375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,9,50,1,2,belgium,30665,5352.391815185547,4756.760427951813,-595.6313872337341,1074.622277148068,-155.30513985914877,402.76756740541896
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,9,50,1,2,radclim_valid,322603,80536.46392822266,69276.84946145117,-11259.614466771483,17893.285419657826,-1232.8883102630207,3174.5242392905348
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,10,55,2,2,belgium,30665,4525.173400878906,4465.096398040652,-60.077002838253975,1328.343545600772,-70.68659610467148,430.5818084246421
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,10,55,2,2,radclim_valid,322578,82734.88793945312,77268.07019095123,-5466.817748501897,22734.820835232735,-373.6805487534439,3636.751488008391
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,11,60,3,2,belgium,30665,3886.865936279297,3477.1044594049454,-409.7614768743515,808.1762429848313,-132.54570265460643,374.0276317235257
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,11,60,3,2,radclim_valid,322534,85392.27648925781,74008.35311395675,-11383.923375301063,18589.553119197488,-1201.7865713683277,3200.9630972338346
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,12,65,0,3,belgium,30665,3391.8961486816406,3412.0799879431725,20.18383926153183,1091.5217410251498,-81.41991129994858,372.1911425172584
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,12,65,0,3,radclim_valid,322485,90678.34951782227,82258.56173057109,-8419.787787251174,23248.318000294268,-699.3830235567293,3491.3068484995165
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,13,70,1,3,belgium,30665,3337.0755004882812,2967.8658623360097,-369.2096381522715,706.2939917184412,-116.33074135100469,309.9661262226291
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,13,70,1,3,radclim_valid,322454,90345.94506835938,77268.0249850899,-13077.920083269477,19525.532674603164,-1205.9754947309702,3096.93842437501
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,14,75,2,3,belgium,30665,2973.131378173828,3125.2741852737963,152.1428070999682,1047.366019781679,-19.51243494800292,313.76250282186083
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,14,75,2,3,radclim_valid,322337,87965.02090454102,81812.7381475009,-6152.282757040113,22807.46958084777,-318.139003121556,3436.9209992233955
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,15,80,3,3,belgium,30665,2580.440216064453,2333.240968771279,-247.19924729317427,518.4927413165569,-98.28135440731421,261.6311124092899
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,15,80,3,3,radclim_valid,322445,87815.75375366211,76050.13426332176,-11765.619490340352,18595.630028530955,-1155.064584968146,3011.95764023182
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,16,85,0,4,belgium,30665,1741.7113647460938,2023.2965784333646,281.5852136872709,797.684315983206,-28.460751448757946,278.9155250592157
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,16,85,0,4,radclim_valid,322606,83446.53253173828,77259.32063788548,-6187.2118938528,22115.819902855903,-373.9850791412173,3373.0265443291864
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,17,90,1,4,belgium,30665,1347.7344970703125,1241.0515620447695,-106.68293502554297,254.67759535089135,-91.36164645757526,221.59663810115308
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,17,90,1,4,radclim_valid,321712,82634.40347290039,71402.78962312639,-11231.613849774003,17328.587505809963,-1197.60687522823,2886.022865287261
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,18,95,2,4,belgium,30665,985.3088073730469,1298.7269760891795,313.41816871613264,545.173801548779,24.38115709484555,209.4500143888872
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,18,95,2,4,radclim_valid,321705,80990.46160888672,77600.80974012613,-3389.651868760586,18573.0601753816,114.39621528214775,2781.292493945395
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,19,100,3,4,belgium,30665,709.0513000488281,673.8362816646695,-35.21501838415861,150.61482628434896,-70.80254692398012,172.12073269300163
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475704,19,100,3,4,radclim_valid,321718,79863.53909301758,72207.12603028119,-7656.413062736392,15547.214467585087,-861.5437213894911,2659.872909503174
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,0,5,0,0,belgium,30665,161.11065673828125,560.6852843761444,399.57462763786316,475.09723924845457,41.14776059240103,75.21624786406755
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,0,5,0,0,radclim_valid,321680,25489.81689453125,27343.61290582642,1853.7960112951696,10737.593625102192,372.45037237991346,1843.8317377637723
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,1,10,1,0,belgium,30665,136.8917236328125,118.19338240474463,-18.698341228067875,43.66008294373751,-46.35426490008831,67.97994439303875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,1,10,1,0,radclim_valid,321684,25435.1572265625,22311.1212503016,-3124.0359762609005,6643.942380420864,-647.5160559645155,1762.3833143233205
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,2,15,2,0,belgium,30665,106.07427978515625,524.2669366672635,418.19265688210726,463.992198087275,53.91311491280794,82.86301026493311
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,2,15,2,0,radclim_valid,321683,24847.771423339844,26269.50406314805,1421.7326398082078,10677.68449261412,312.1273857074266,2006.5337862296437
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,3,20,3,0,belgium,30665,98.92376708984375,86.6258837915957,-12.297883298248053,35.29924247786403,-33.90513609722257,54.69307913258672
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,3,20,3,0,radclim_valid,321680,25346.54833984375,21999.67399194464,-3346.874347899109,6570.366122100502,-654.0156346462318,1772.5780673533445
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,4,25,0,1,belgium,30665,87.8372802734375,511.4932841807604,423.6560039073229,456.2543788924813,48.992417386732996,72.73755645100027
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,4,25,0,1,radclim_valid,321685,26017.947814941406,26729.376402005553,711.428587064147,11046.000742286444,115.59204236225924,2011.7359719456872
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,5,30,1,1,belgium,30665,165.6270751953125,150.67552974447608,-14.95154545083642,44.31466345116496,-21.829262455925345,35.917562341317534
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,5,30,1,1,radclim_valid,321685,26785.23779296875,22625.498505529016,-4159.739287439734,7116.070743773133,-621.1583724392112,1668.1258879549569
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,6,35,2,1,belgium,30665,249.996337890625,721.4956822805107,471.49934438988566,573.1554033197463,54.30966549832374,82.35763819050044
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,6,35,2,1,radclim_valid,321685,27701.810180664062,28818.480953477323,1116.6707728132606,11962.238213539124,186.05066351158894,2074.2326540098
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,7,40,3,1,belgium,30665,352.851318359375,306.607762273401,-46.24355608597398,104.93043169006705,-23.380455630715005,44.518305330886506
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,7,40,3,1,radclim_valid,321685,28623.843383789062,24936.440159358084,-3687.4032244309783,7436.989261433482,-563.520953616855,1685.4799227899348
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,8,45,0,2,belgium,30665,336.8692626953125,730.1465502604842,393.2772875651717,520.0268326997757,48.17246821708977,83.69118038378656
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,8,45,0,2,radclim_valid,321685,29425.583862304688,29685.90716870129,260.3233063966036,11865.461864888668,77.24094369920203,2102.0921024298877
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,9,50,1,2,belgium,30665,407.397216796875,365.3956172093749,-42.001599587500095,97.05591662973166,-25.315084383357316,47.577118339482695
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,9,50,1,2,radclim_valid,321685,29817.028686523438,25411.700034312904,-4405.328652210534,7591.205427788198,-642.2609306029335,1725.8123079132347
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,10,55,2,2,belgium,30665,391.25830078125,843.5229800418019,452.26467926055193,581.1115590110421,50.079948416678235,92.01872319704853
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,10,55,2,2,radclim_valid,321684,29784.09716796875,30642.766451604664,858.6692836359143,12201.679232254624,161.3192810017499,2138.7117182714865
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,11,60,3,2,belgium,30665,418.7425537109375,377.8692568987608,-40.873296812176704,112.93843612074852,-23.782803304842673,53.755567213869654
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,11,60,3,2,radclim_valid,321685,30261.624755859375,26218.727338608354,-4042.8974172510207,7723.776178594679,-558.843352777214,1744.662354966771
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,12,65,0,3,belgium,30665,413.4620361328125,793.8911289423704,380.4290928095579,534.1558067128062,44.6687344184611,90.33829967281781
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,12,65,0,3,radclim_valid,321685,31224.628784179688,31136.671945821494,-87.95683835819364,12316.783475544304,64.23353713721735,2154.382261853316
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,13,70,1,3,belgium,30665,349.7327880859375,307.07028406113386,-42.66250402480364,99.30402257293463,-24.591526526026428,53.69783117901534
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,13,70,1,3,radclim_valid,321685,31214.945922851562,26503.859412677586,-4711.086510173976,8073.107406027615,-663.6519906064495,1759.191452115425
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,14,75,2,3,belgium,30665,258.737060546875,713.2794301360846,454.54236958920956,564.6427302286029,51.239676957251504,92.91862688097171
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,14,75,2,3,radclim_valid,321683,32468.68878173828,32916.61394058168,447.9251588433981,12980.60173689574,171.04130649394938,2144.340618514543
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,15,80,3,3,belgium,30665,171.97119140625,158.53430066630244,-13.436890739947557,50.45940300449729,-22.2517045494169,45.03490564785898
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,15,80,3,3,radclim_valid,321685,31965.96533203125,27583.537281099707,-4382.428050931543,8245.18813335523,-559.3326750047563,1726.1578802641307
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,16,85,0,4,belgium,30665,121.4859619140625,474.9640912376344,353.4781293235719,394.5618455670774,39.71054392680526,60.63289602473378
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,16,85,0,4,radclim_valid,321685,30656.776977539062,30276.74510107562,-380.03187646344304,11241.269798193127,44.92628806523862,2004.022624193196
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,17,90,1,4,belgium,30665,81.6751708984375,71.57963195070624,-10.095538947731256,24.056515965610743,-22.454533115029335,29.126337066292763
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,17,90,1,4,radclim_valid,321685,29542.744506835938,25393.92739435658,-4148.817112479359,7394.854193884879,-586.0410425903974,1678.6356979002594
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,18,95,2,4,belgium,30665,53.3011474609375,214.52254428341985,161.22139682248235,178.20600711926818,23.06151607632637,32.85226956009865
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,18,95,2,4,radclim_valid,321684,29352.422973632812,28539.020788233727,-813.4021853990853,9225.792561065406,167.48850878942176,1763.165309006843
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,19,100,3,4,belgium,30665,34.7786865234375,30.44815057516098,-4.33053594827652,10.445323660969734,-33.74362078309059,37.85917612910271
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475776,19,100,3,4,radclim_valid,321685,28772.158325195312,25593.450481768698,-3178.707843426615,7054.703785400838,-528.840069468919,1774.2234230633185
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,0,5,0,0,belgium,30665,0.0,147.06943818554282,147.06943818554282,147.06943818554282,15.6875,15.703125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,0,5,0,0,radclim_valid,321689,11015.3271484375,12179.630364511162,1164.303216073662,3650.804913941771,135.9874298905779,906.7709377242427
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,1,10,1,0,belgium,30665,2.4503173828125,1.284646026790142,-1.165671356022358,1.8382410779595375,-59.73671028017998,59.83827278017998
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,1,10,1,0,radclim_valid,321691,10507.86865234375,9679.61541415751,-828.2532381862402,1940.535711735487,-732.5037687772419,1299.4410354036372
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,2,15,2,0,belgium,30665,0.0,636.0978384688497,636.0978384688497,636.0978384688497,74.484375,74.484375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,2,15,2,0,radclim_valid,321685,10260.41015625,15483.229671817273,5222.819515567273,8187.820145215839,490.26255627479986,1523.7468955946097
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,3,20,3,0,belgium,30665,0.0,0.03708348050713539,0.03708348050713539,0.03708348050713539,-29.60546875,29.61328125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,3,20,3,0,radclim_valid,321677,10378.3642578125,9224.864299509674,-1153.4999583028257,2129.2684579379857,-551.6370696882659,1133.464120585093
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,4,25,0,1,belgium,30665,0.0,428.20086592808366,428.20086592808366,428.20086592808366,52.54296875,52.54296875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,4,25,0,1,radclim_valid,321685,10386.469604492188,13440.178221967071,3053.708617474884,6436.843859020621,212.52662425281596,1448.628864642029
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,5,30,1,1,belgium,30665,0.0,0.07479766383767128,0.07479766383767128,0.07479766383767128,-0.33984375,0.36328125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,5,30,1,1,radclim_valid,321685,10443.29833984375,9072.641533635557,-1370.6568062081933,2286.337583221495,-391.3932070279552,983.6050209621608
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,6,35,2,1,belgium,30665,0.0,497.2418068833649,497.2418068833649,497.2418068833649,52.53125,52.546875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,6,35,2,1,radclim_valid,321835,10358.684326171875,14000.098514068872,3641.4141878969967,7197.813496429473,213.69323063862976,1481.7136554472381
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,7,40,3,1,belgium,30665,0.0,0.0,0.0,0.0,-14.9921875,14.9921875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,7,40,3,1,radclim_valid,321698,9927.385375976562,8814.855194423348,-1112.5301815532148,2109.2691531442106,-442.3846773680707,1082.2988286184554
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,8,45,0,2,belgium,30665,0.0,427.78474850580096,427.78474850580096,427.78474850580096,52.44921875,52.44921875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,8,45,0,2,radclim_valid,321685,9146.701171875,12333.074907951057,3186.373736076057,6170.174957305193,179.74985096487217,1440.868297914276
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,9,50,1,2,belgium,30665,0.0,0.0,0.0,0.0,-0.1015625,0.1015625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,7,475848,9,50,1,2,radclim_valid,321704,9348.41796875,8198.512143123895,-1149.905825626105,2016.337995339185,-377.26967070880346,970.7209821443539
